Assemblage_Name	8207221-0-3	4-1875293-2739262	4-4887562-3947889	3773315-0-3	2166456-7487339-1	0-0-6304594	7831614-8244056-8589524	7831614-8244056-3	5293776-0-3	7300325-9439250-1	8207221-929525-3	9501243-3860803-3	8207221-0-1663873	4-97663-2739262	4-4887562-5957414	8321790-0-3	0-4103517-2414870	7126896-4-2739262	9501243-8381675-3	7108486-4103517-6304594	4-9968485-7164720	8207221-4667714-3	4-7745393-445476	8207221-0-2948167	4-4887562-2739262	4-1909130-4715500	7831614-8776633-3	0-4103517-6304594	9501243-7744247-3	2502173-9041106-6304594	0-0-1	4-4887562-1225719	6080373-4887562-7164720	2502173-4103517-6304594	879879-0-4449125	391717-0-3	4-4887562-7034571	4-1909130-1906427	4-7487339-9418514	2502173-8862954-5141597	1-2-4	4-2470249-445476	8207221-0-4449125	4-880326-1906427	4137383-0-3	4-3323347-1	4-4887562-6852726	9672039-0-3	8300519-0-3	4-5925713-7164720	4-9439250-1	6329981-8244056-3	9655959-4887562-7164720	9501243-0-3	4-4887562-8940479	8207221-0-7797694	2038249-0-3	4-4634246-3947889	9501243-0-3009404	7864810-0-3	4-4-2739262	4-9501788-7164720	2502173-4103517-3065585	1980317-9439250-1	8207221-9375265-3	4-6973950-7164720	4-2747585-7164720	4-4887562-7164720	1647353-6302350-6304594	2516516-0-3	9501243-249260-3	4-9439250-4715500	4-4887562-2820100	4-2256672-7164720	862007-9375265-3	4-6923154-7164720	2262132-0-3	8207221-0-9212028	8207221-0-1716991	2731182-0-3	7831614-0-3	4-0-1	9501243-7744247-6608057	747565-0-3	4-7487339-1	2502173-6302350-6304594	4-2470249-167767	4-4-0	8207221-1652727-3	2502173-5608888-5141597	4262556-0-3	8207221-725530-3	5547603-4887562-7164720	2502173-6302350-726472	4-2592034-7164720	4-7487339-5698709	9896514-5608888-5141597
assemblage-902-948	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	18	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	18
assemblage-538-778	123	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	67	0	82	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	12	0	0	0	0	0	0	18
assemblage-964-845	108	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	9	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	3	0	0	0	0	23
assemblage-763-598	97	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	134	0	0	0	0	0	19	0	0	0	0	0	0	8	0	0	0	99	0	0	0	0	53	0	0	0	0	0	0	14
assemblage-601-779	30	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	11	5	0	105	0	0	0	0	0	0	0	0	0	13	0	0	24	0	5	0	83	0	0	0	0	159	0	0	0	0	0	0	23
assemblage-254-259	219	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	60	0	0	15	0	0	0	0	0	8	0	0	0	0	0	0	0	0	19	0	0	0	0	0	7	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
assemblage-901-846	263	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	45	0	0	17	0	0	0	0	0	4	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-494-668	440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	9
assemblage-595-777	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	22
assemblage-436-415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	256	0	0	81	0	0	18	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	17
assemblage-945-378	107	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	60	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	62	0	0	0	0	52	0	0	0	0	0	0	15
assemblage-771-953	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	172	0	0	0	0	0	39	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	13	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	19
assemblage-760-951	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	148	0	0	0	0	0	44	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	11	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	90	0	0	0	0	0	0	0	0	0	0	25
assemblage-428-409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	0	58	0	0	26	28	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	12
assemblage-955-925	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	0	12
assemblage-496-654	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	21	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	5
assemblage-978-756	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-863-503	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	285	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
assemblage-843-802	110	0	5	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	8	0	33	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	16
assemblage-703-781	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	89	4	0	0	0	140	0	0	0	0	0	0	12
assemblage-243-235	70	0	0	0	0	0	0	0	0	0	0	18	0	0	5	0	0	0	0	0	0	0	7	0	24	0	0	27	0	0	0	0	0	17	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	6	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	27	0	0	0	0	0	0	16
assemblage-824-163	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	176	0	0	0	0	0	38	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	12	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	25
assemblage-751-589	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	4	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	14	0	0	0	0	25	0	0	0	0	0	0	13
assemblage-503-216	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	13	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	89	7	0	0	0	154	0	0	0	0	0	0	18
assemblage-444-418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	247	0	0	80	0	0	22	28	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	6
assemblage-902-784	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	34	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	32
assemblage-564-224	110	0	42	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	45	0	0	0	0	0	0	16
assemblage-920-795	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	110	0	0	0	0	0	12	0	0	0	0	0	0	9	0	0	0	118	0	0	0	0	72	0	0	0	0	0	0	13
assemblage-951-379	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	5	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	12	0	0	0	0	16	0	0	0	0	0	0	11
assemblage-775-939	65	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	9	0	23	0	0	30	0	0	0	0	0	11	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	7	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	38	0	0	0	0	0	0	22
assemblage-975-756	314	0	0	0	0	0	0	0	0	0	17	5	0	0	27	0	0	0	0	0	0	0	0	0	45	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29
assemblage-901-928	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	88	16	0	0	0	142	0	0	0	0	0	0	21
assemblage-692-760	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	27	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	4	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	11	0	0	0	0	78	0	0	0	0	0	0	22
assemblage-505-653	135	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	19	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	75	0	0	0	0	0	0	0	0	51
assemblage-255-237	61	0	0	0	0	0	0	0	0	0	0	27	0	0	2	4	0	0	0	0	0	0	15	0	35	0	0	22	0	0	0	0	0	20	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	13	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	33	0	0	0	0	0	0	11
assemblage-564-226	100	0	35	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	6	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	55	0	0	0	0	0	0	21
assemblage-941-790	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	18	0	0	0	0	14	0	0	0	0	0	0	17
assemblage-206-394	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-947-379	104	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	128	0	0	0	0	0	11	0	0	0	0	0	0	5	0	0	0	102	0	0	0	0	52	0	0	0	0	0	0	9
assemblage-156-102	276	0	0	0	0	0	0	0	0	0	16	13	0	0	21	0	0	0	0	0	0	0	0	0	64	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-885-841	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	190	0	0	0	0	0	30	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	11	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	68	0	0	0	0	0	0	0	0	0	0	25
assemblage-505-214	110	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	26	0	0	18	73	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	9	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	43	0	0	78	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	10
assemblage-858-122	20	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	19	7	0	112	0	0	0	0	0	0	0	0	0	0	0	0	33	0	7	0	92	0	0	0	0	152	0	0	0	0	0	0	29
assemblage-787-946	227	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	39	0	0	21	0	0	0	0	0	5	6	0	0	0	0	0	0	0	14	0	0	0	0	0	7	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30
assemblage-171-84	173	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	3	32	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	13	0	0	0	0	0	0	0	0	0	15
assemblage-908-840	44	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	13	0	0	66	0	0	0	0	0	5	0	0	0	0	14	0	0	62	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	87	12	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	11
assemblage-965-927	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	234	0	0	0	0	0	0	0	0	15
assemblage-876-927	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	10	0	0	24	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	7	0	0	0	0	0	0	0	0	0	0	154	0	7	0	0	0	0	0	0	0	0	0	0	11	0	0	0	11	0	0	0	0	67	0	0	0	0	0	0	15
assemblage-199-476	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	4	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	29	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	4
assemblage-504-227	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	35	0	0	0	0	0	45	0	8	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	31	7	0	0	0	0	0	0	0	0	0	0	33
assemblage-595-776	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	34
assemblage-939-116	85	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	11	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	76	0	0	0	0	0	0	11
assemblage-752-302	90	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	7	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	62	0	0	0	0	0	0	11
assemblage-195-455	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	87	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	18
assemblage-718-296	170	0	0	0	0	0	5	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	11	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	7	42	0	0	0	0	0	0	11
assemblage-607-434	89	0	71	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	14	0	0	234	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	19
assemblage-859-809	110	0	8	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	100	0	86	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	62	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	4	0	0	0	0	27	0	0	0	0	0	0	9
assemblage-399-803	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	5	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	37	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	9
assemblage-397-779	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	31	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	20
assemblage-923-779	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	28	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	27
assemblage-859-499	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-731-315	82	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	16	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	83	0	0	0	0	0	0	12
assemblage-935-118	141	0	0	0	0	0	7	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	19	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	7	42	0	0	0	0	0	0	19
assemblage-567-217	18	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	147	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	67	0	0	0	0	16	0	0	0	0	34	9	19
