Assemblage_Name	6905183-3680828-1	3-3095721-1	3-1423406-1	1-1-9420313	3451385-0-1	3737745-1-4	3662014-0-1	6707198-1429155-4	2-9634874-1	3-1067370-1	1-9963768-4	3-3-4	8309227-3680828-1	3-4379935-1	1-1-4	9298144-1-9420313	3-9082551-1	1024542-0-1	1-2738701-4	1-2738701-6702610	3-9431558-1	8510096-2738701-4	3-3680828-1	572395-1-4	3-6985314-1	1-5023111-9420313	3-3608503-1	6707198-1-6693260	4234597-1-1	3-9876333-1	2-6942474-1	2-3953944-1	6707198-1543284-8776825	6707198-1-9784132	2-4-7736494	6707198-2560203-4	1-1-745671	2-4-3971221	3-0-4788306	2-4-6333619	2-4-1	2-2061729-1	2-4-6862965	2788490-4-1	3-0-1	3-3680828-2087846	2-4-426087	2654469-4-7587051	3499765-4-1	6707198-1-4	4234597-3329041-1	6707198-1429155-8776825	1-1-3292694	2-1-3455956	2654469-4-1	2240274-4-1	2135425-1-9420313	1505011-2738701-4	1-1-1478923	6719677-4-1	9238492-2738701-4	3-0-8201927	2-1-1	2-3729449-1	8381734-4-1	3-1300398-1	1-8634573-9420313	7791480-3680828-1	1-2738701-4357986
assemblage-765-587	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	71	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	51	0	0	0	268	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-902-934	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	123	0	0	0	106	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-746-290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	212	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
assemblage-862-661	0	0	0	4	0	0	0	0	42	0	0	0	0	0	9	0	0	0	12	0	0	41	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	124	0	0	0	0	0	0	0	0	0	114	0	0	0	0	23	0	0	39	0	0	0	0	0	12
assemblage-186-430	0	0	0	16	0	0	0	0	49	0	0	0	0	0	93	0	0	0	65	0	0	0	11	52	0	0	0	4	0	0	0	0	0	8	0	26	0	0	0	0	32	0	0	0	71	0	0	0	0	31	0	0	0	0	9	0	0	0	0	26	0	0	0	0	0	0	0	0	7
assemblage-959-848	0	0	0	31	0	0	0	0	0	0	0	16	0	0	90	0	0	0	0	0	0	0	0	9	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	50	0	5	0	5	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	112	0	0	0	0	0	11
assemblage-122-489	0	0	0	7	0	0	0	0	0	0	0	0	0	0	46	0	0	0	46	0	0	23	0	16	0	0	0	0	13	0	0	0	0	33	0	0	0	0	0	0	76	0	0	0	139	0	30	0	0	32	0	0	0	0	28	0	0	0	0	0	0	0	5	0	0	0	0	0	6
assemblage-522-758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	172	0	0	0	0	0	0	0	5	0	0	0	12	0	0	0	0	0	35	0	0	0	152	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-923-961	0	0	0	21	0	0	0	37	0	0	0	0	0	0	0	0	0	0	11	0	0	0	80	0	0	0	8	0	0	0	0	0	0	0	0	19	0	0	0	0	29	0	0	0	255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	28
assemblage-176-91	0	0	0	12	0	0	0	0	53	0	0	0	0	0	81	0	0	0	66	0	0	0	11	64	0	0	0	10	0	0	0	0	0	5	0	22	0	0	0	0	28	0	0	0	72	0	0	0	0	42	0	0	0	0	12	0	0	0	0	14	0	0	5	0	0	0	0	0	3
assemblage-200-472	0	0	0	23	0	0	0	0	16	0	0	0	0	0	97	0	0	0	30	0	0	8	0	8	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	20	0	0	0	0	6	0	0	0	7	68	0	0	0	0	0	0	0	56	0	0	0	0	0	19
assemblage-953-864	0	0	0	34	0	0	0	0	0	0	0	0	0	0	85	0	0	0	78	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	49	0	0	0	0	0	0	0	0	47	83	0	0	0	0	0	0	0	18	0	0	0	0	0	15
assemblage-492-215	0	0	23	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	7	0	0	39	0	0	0	0	0	0	0	0	38	0	0	0	0	81	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-706-788	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	138	0	0	0	103	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
assemblage-177-111	0	0	0	109	0	0	0	0	0	0	0	0	0	0	13	0	0	0	13	0	0	4	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	125	0	0	0	155	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	6
assemblage-172-461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334	0	0	0	12	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	8	0	0	0	0	0	10
assemblage-203-418	0	0	0	17	0	0	0	0	13	0	0	0	0	0	12	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	37	0	0	0	241	0	0	0	0	28	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-174-110	0	0	0	26	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	60	0	0	0	230	0	0	0	0	33	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-522-210	0	0	21	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	9	0	0	24	0	0	0	0	0	0	0	0	19	0	0	0	0	83	0	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-297-854	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	153	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
assemblage-492-366	0	0	0	75	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	8	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	18	0	0	17
assemblage-962-848	0	0	0	37	0	0	0	0	53	0	0	0	0	0	129	0	0	0	7	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	13	0	0	0	0	32	0	0	0	0	32	0	0	0	0	0	0	0	102	0	0	0	0	0	19
assemblage-806-153	0	0	6	100	0	0	0	11	0	0	0	0	0	0	8	6	0	0	37	0	0	0	33	21	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	95	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-282-940	0	0	0	0	0	0	0	0	14	0	0	0	0	0	24	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	17	0	0	64	0	0	0	0	9	0	0	0	0	38	0	0	0	0	0	0	0	83	0	0	0	0	0	17
assemblage-847-825	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	120	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
assemblage-582-219	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	97	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-163-101	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	43	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	35	0	0	0	156	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	7
assemblage-856-509	0	0	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	12	4	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-877-571	0	0	0	0	0	0	0	0	14	0	0	0	0	0	41	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	11	0	0	63	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	68	0	0	0	0	0	26
assemblage-856-504	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	9	6	0	0	0	0	0	271	0	0	0	0	0	0	0	0	0	1	0	0	0	13
assemblage-776-962	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	27	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	278	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	24
assemblage-859-100	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	15	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-118-500	0	0	0	11	0	0	0	0	0	0	0	0	0	0	35	0	0	0	31	0	0	27	0	21	0	0	0	0	10	0	0	0	0	33	0	0	0	0	0	0	87	0	0	0	124	0	49	0	0	48	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	7
assemblage-964-125	0	0	0	31	0	0	22	45	0	0	0	0	0	0	0	0	0	22	39	0	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	9
assemblage-870-655	0	0	0	11	0	0	0	0	46	0	0	0	0	0	13	0	0	0	8	0	0	24	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	118	0	0	0	0	0	0	0	0	0	111	0	0	0	0	9	0	0	27	0	0	0	0	0	13
assemblage-777-950	0	0	0	24	0	0	0	0	9	0	0	0	0	0	10	0	0	0	67	0	0	0	95	18	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	100	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20
assemblage-99-491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	61	0	0	22	0	17	0	0	0	0	19	0	0	0	0	37	0	0	0	0	0	0	88	0	0	0	121	0	26	0	0	35	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	16
assemblage-664-969	0	0	0	18	0	0	0	0	13	0	0	0	0	0	9	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	39	0	0	0	240	0	0	0	0	27	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-131-161	0	0	37	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	7	0	0	29	0	0	0	0	0	0	0	0	19	0	0	0	0	92	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
assemblage-937-796	0	0	0	0	0	0	5	102	0	0	0	0	0	0	0	0	0	0	12	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	9
assemblage-894-922	0	0	7	45	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	24	0	0	0	0	0	0	0	0	0	0	0	53	0	6	0	0	54	0	0	0	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
assemblage-201-413	0	0	0	12	0	0	0	0	9	0	0	0	0	0	8	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	40	0	0	0	234	0	0	0	0	29	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	14
assemblage-711-782	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	129	0	0	0	90	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
assemblage-766-990	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	30	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	314	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	13
assemblage-201-414	0	0	0	120	0	0	0	0	0	0	0	0	0	0	14	0	0	0	9	0	0	9	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	110	0	0	0	182	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	9
assemblage-494-231	0	0	9	44	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	28	0	0	0	0	0	0	0	0	0	0	0	37	0	12	0	0	56	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
assemblage-948-371	0	0	0	0	0	0	6	71	0	0	0	0	0	0	0	0	0	0	26	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	12
assemblage-515-363	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	66	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	42	0	0	0	268	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
assemblage-699-763	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	141	0	0	0	87	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
assemblage-658-957	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	28	0	10	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	55	0	0	0	142	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	11
assemblage-390-801	0	0	0	40	0	0	0	0	59	0	0	0	0	0	87	0	0	0	17	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	29	0	0	0	0	45	0	0	0	0	28	0	0	0	0	0	0	0	94	0	0	0	0	0	10
