Assemblage_Name	4363126-3-2	2-3-8338296	6441670-3-2	5219962-3-4	2-3253914-2	0-4-2659511	0-7070748-4	3-3-5406091	1725925-3-2	0-3157147-4	0-8647199-4	4-5448828-3450281	9456011-8954137-4	7033135-2-3450281	1-8645352-2	2013564-4-4	7405693-9956600-4	0-5237066-4	4007745-4-3027235	7405693-8954137-1366898	3854589-4-4930098	7502991-4372892-4232200	9784565-1049097-4	2-3204267-2	3-2-5642900	4363126-6865945-2	4544868-3-2	2-9712952-2	2-3792762-2	9668214-3-2	2013564-2371518-4	3-3-4	8691226-4-4	5165082-2989059-3450281	1554987-2-3450281	0-4-4	2-3-5348958	4675050-0-0	0-4-7751094	258360-9878449-4	3-3-1323936	7287641-4-4	0-4-6697543	7405693-8954137-4	7405693-8954137-1560210	4719668-8954137-4	9390171-3-8338296	682206-3-2	3414814-4-4	7405693-9263072-4	2-3-4946789	8053559-3-2	1627855-3-2	5193357-3844750-4	4007745-4-4154718	2-3-2	3-3-5073066	0-8954137-2950730	2-3-5367810	8352338-8647199-4	4007745-4-4930098	0-8846655-4	0-7947594-4	1-3-2	0-141306-4	3786474-7029872-4	7405693-8954137-158742	3786474-9767027-4	8721563-8954137-4	5428043-8954137-4	5366099-3-2	0-4-6259526	3-3759514-4	2029889-3-2	1-0-0	0-8954137-7026334	5817388-4-4	0-6520023-4	0-1998000-7751094	4-2-1561475	4-2-3450281	7405693-8954137-9675882	2-7762486-2	0-7766596-4	0-4-5197382	4996163-8954137-4	5366099-6774223-2	1480813-3-2	9784565-4-4	936612-4-4	0-8954137-4	3786474-8772771-4	3786474-4372892-4	3-9587356-4	2-3-2045845	4007745-4-4	9784565-4-451738	0-4-9153716	8721563-8954137-6013205
assemblage-534-385	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	72	0	0	0	0	0	0	0	41	0	0	0	0	0	27	15	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	38	0	56	0	0	23	0	0	35
assemblage-514-397	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0	0	19	44	0	0	0	51	0	0	0	0	10	0	0	41	0	0	0	0	0	0	0	0	0	0	0	23	6	0	0	0	0	0	0	23	0	0	0	0	0	0	9	0	0	0	3	0	0	0	10	8	110	0	0	0	0	0	19	0	0	0	85	0	0	0	0	0	0	0	19
assemblage-491-522	0	0	0	0	0	12	0	9	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	97	0	0	0	0	12	0	0	71	1	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	4	0	0	57	0	0	0	0	0	0	0	0	0	45	0	30	0	0	11	0	0	29
assemblage-596-549	0	7	0	0	8	0	0	0	10	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	88	9	0	0	0	0	0	0	31	0	0	0	0	0	7	0	0	0	0	0	116	0	0	0	0	13	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	9	0	5	0	0	0	0	0	10	0	0	0	74	0	0	8	0	0	42
assemblage-477-268	0	0	0	0	0	0	0	6	0	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	49	0	0	0	64	0	0	0	0	15	0	0	60	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	44	0	0	0	0	0	0	0	0	0	85	0	8	0	0	0	0	0	51
assemblage-294-555	0	9	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	32	0	3	0	0	83	0	0	0	0	10	0	0	54	0	0	0	0	0	0	13	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	60	0	40	0	0	34	0	0	8
assemblage-422-456	0	0	0	0	0	0	0	0	0	0	0	0	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	116	0	0	0	0	14	0	0	52	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	17	0	0	17	0	0	0	0	0	0	0	0	0	0	0	8	0	82	0	0	0	0	0	0	0	0	0	32	0	14	0	0	7	0	0	30
assemblage-545-414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	66	0	0	0	0	9	0	0	57	0	0	0	0	0	0	20	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	50	0	34	0	0	34	0	0	26
assemblage-541-414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	112	0	0	0	0	17	0	0	34	0	0	0	0	0	0	17	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	52	0	30	0	0	34	0	0	17
assemblage-488-656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	4	0	0	0	0	0	0	30	0	0	0	0	85	0	0	0	0	10	0	0	57	0	0	0	0	0	0	23	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	61	0	39	0	0	27	0	0	27
assemblage-389-410	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	26	0	0	0	46	0	5	7	0	7	0	0	31	0	0	0	0	0	0	0	0	7	0	0	44	0	0	0	0	0	0	0	22	0	0	0	0	0	0	12	0	6	0	0	0	0	0	7	7	99	0	0	0	0	0	6	0	0	0	89	0	0	0	0	0	0	0	28
assemblage-345-403	0	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	11	41	0	0	6	47	0	0	0	0	22	0	0	76	0	0	0	0	0	0	0	0	0	0	0	28	5	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	90	0	0	0	0	0	0	0	0	0	74	0	5	0	0	0	0	0	30
assemblage-483-276	0	0	0	0	0	0	0	0	0	0	0	0	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	113	0	0	0	0	21	0	0	52	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	12	0	0	35	0	0	0	0	0	0	0	0	0	0	0	11	0	80	0	0	0	0	0	0	0	0	0	31	0	17	0	0	8	0	0	27
assemblage-598-540	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	62	0	0	0	0	0	0	0	62	0	0	0	0	0	18	15	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	31	0	65	0	9	20	0	0	35
assemblage-508-408	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	126	0	0	0	0	6	0	0	44	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	82	0	17	0	0	9	0	0	41
assemblage-443-448	12	0	0	0	0	0	0	0	0	4	33	0	0	0	0	0	0	0	16	0	0	17	13	0	0	3	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	56	0	0	6	0	0	0	0	7	0	0	0	61	0	0	0	0	33	0	11	0	0	0	0	27	28	0	0	0	0	17	0	0	0	0	0	0	7	0	0	0	0	0	0	0	19	0	0	0	4	0	0	0	7	0	45
assemblage-441-558	22	0	0	0	0	0	0	0	0	5	41	0	0	0	0	0	0	0	13	0	0	13	7	0	0	3	0	6	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	46	0	0	10	0	0	0	0	17	0	0	0	52	0	0	0	0	33	0	7	0	0	0	0	16	25	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	12	0	0	0	4	0	48
assemblage-598-466	6	7	0	0	0	0	5	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	13	0	0	0	0	119	14	0	0	0	0	0	0	29	0	0	12	0	0	0	0	0	0	0	0	75	0	0	0	0	26	0	0	0	0	0	0	0	23	0	0	0	0	5	0	0	0	0	0	0	9	0	0	0	0	0	0	0	33	0	0	0	13	0	0	0	0	0	68
assemblage-413-336	0	0	0	0	0	0	5	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	0	11	0	0	0	0	127	9	0	0	0	0	0	0	22	0	0	23	0	0	0	0	0	0	0	0	86	0	0	0	0	43	0	0	0	0	0	0	4	18	0	0	4	0	12	0	0	0	0	0	0	3	0	0	0	0	0	0	0	28	0	0	0	23	0	0	0	0	0	43
assemblage-633-584	13	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	13	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	43	0	0	11	0	0	0	0	12	0	0	6	58	0	0	0	0	35	0	6	0	0	0	0	16	40	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	4	0	0	0	9	0	67
assemblage-562-542	16	0	0	0	0	0	2	0	0	6	42	0	0	0	0	0	0	0	10	0	0	15	5	0	0	3	0	5	0	0	0	0	0	0	0	96	0	0	0	10	0	0	0	43	0	0	11	0	0	0	0	14	0	0	0	59	0	0	0	0	24	0	7	0	0	0	0	20	25	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	4	0	0	9	0	0	0	5	0	34
assemblage-343-490	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	10	0	0	0	0	97	14	0	0	0	0	0	0	36	0	0	19	0	0	0	0	0	0	0	0	84	0	0	0	0	33	0	0	0	0	0	0	5	23	0	0	0	0	4	0	0	0	0	0	0	9	0	0	0	0	0	0	0	21	0	0	0	21	0	0	0	0	0	81
assemblage-424-495	0	0	0	0	0	16	0	7	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	105	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	58	0	26	0	0	7	0	0	45
assemblage-356-528	18	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	11	7	0	0	0	0	4	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	49	0	0	16	0	0	0	0	11	0	0	0	51	0	0	0	0	45	0	8	0	0	0	0	16	21	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	5	0	0	0	0	0	49
assemblage-445-476	0	0	0	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	145	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	56	0	22	0	0	8	0	0	37
assemblage-623-440	0	5	0	0	6	0	0	0	9	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	79	6	0	0	0	0	0	0	43	0	0	0	0	0	7	0	0	0	0	0	106	0	0	0	0	9	0	0	0	0	0	0	3	25	0	0	0	0	0	0	0	0	0	0	0	22	0	8	0	0	0	0	0	0	0	6	0	71	0	8	1	0	0	48
assemblage-665-452	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	55	0	0	0	97	0	18	0	0	0	0	0	10	0	0	0	5	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	24	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	33
assemblage-519-455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	101	0	16	3	0	0	0	0	10	0	0	0	5	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	30	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	49
assemblage-300-435	0	0	0	0	0	0	0	6	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	37	0	0	10	31	0	0	0	0	19	0	0	60	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	86	0	0	0	0	0	0	0	0	0	87	0	12	0	0	0	0	0	42
assemblage-404-560	0	7	0	0	7	0	0	0	9	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	21	0	0	0	0	91	8	0	0	0	0	0	0	28	0	0	0	0	0	8	0	0	0	0	0	101	0	0	0	0	7	0	0	0	0	0	0	5	32	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	3	0	69	0	0	8	0	0	41
assemblage-525-433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	108	0	27	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	34	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	51
assemblage-437-342	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	64	0	0	0	0	0	0	0	62	0	0	0	0	0	15	20	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	27	0	62	0	0	29	0	0	32
assemblage-337-459	0	0	0	0	0	0	0	0	0	0	0	0	6	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	95	0	0	0	0	19	6	0	63	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	6	0	18	0	0	23	0	0	0	0	0	0	0	0	0	0	0	8	0	73	0	0	0	0	0	0	0	0	0	35	0	15	0	0	0	0	0	38
assemblage-639-638	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	15	0	0	0	0	109	10	0	0	0	0	0	0	24	0	0	15	0	0	0	0	0	0	0	0	87	0	0	0	0	47	0	0	0	0	0	0	11	21	0	0	0	0	5	0	0	0	0	0	0	13	0	0	0	0	0	0	0	34	0	0	0	20	0	0	0	0	0	57
assemblage-470-468	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	114	0	0	0	0	9	0	0	42	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	22	0	0	14	0	0	0	0	0	0	0	0	0	0	0	11	0	95	0	0	0	0	0	0	0	0	0	34	0	16	0	0	8	0	0	27
assemblage-255-510	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	13	0	4	0	0	121	0	0	0	0	4	0	0	67	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	73	0	20	0	0	4	0	0	35
assemblage-530-477	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	11	32	0	0	0	45	0	0	0	0	13	0	0	39	0	0	0	0	0	0	0	0	0	0	0	33	6	0	0	0	0	0	0	21	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	7	114	0	0	0	0	0	20	0	0	0	100	0	0	0	0	0	0	0	32
assemblage-465-469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	120	0	15	5	0	0	0	0	14	0	0	0	7	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	26	0	0	0	0	0	0	28	0	0	0	10	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	41
assemblage-465-544	0	2	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	15	0	0	0	0	106	12	0	0	0	0	0	0	30	0	0	16	0	0	0	0	0	0	0	0	89	0	0	0	0	38	0	0	0	0	0	0	5	17	0	0	11	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	35	0	0	0	26	0	0	0	0	0	52
assemblage-504-537	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	17	32	0	0	0	43	0	0	9	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	31	4	0	0	0	0	0	0	22	0	0	0	0	0	0	11	0	0	0	0	0	0	0	6	18	99	0	0	0	0	0	11	0	0	0	106	0	0	0	0	0	0	0	29
assemblage-429-313	15	0	0	0	0	0	2	0	0	0	17	0	0	0	0	0	0	0	14	0	0	10	3	0	0	6	0	5	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	55	0	0	17	0	0	0	0	9	0	0	6	43	0	0	0	0	42	0	12	0	3	0	0	18	31	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	7	0	0	0	0	0	54
assemblage-390-657	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	105	0	0	0	0	7	0	0	57	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	7	0	17	0	0	23	0	0	0	0	0	0	0	0	0	0	0	8	0	76	0	0	0	0	0	0	0	0	0	39	0	29	0	0	0	0	0	28
assemblage-576-508	0	0	0	0	0	7	0	9	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	132	0	0	0	0	9	0	0	54	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	11	0	0	38	0	0	0	0	0	0	0	0	0	69	0	20	0	0	6	0	0	30
assemblage-435-567	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	62	0	0	0	0	0	0	0	35	0	0	0	0	0	23	16	0	0	0	0	109	0	0	0	0	3	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	9	0	0	14	0	0	0	0	0	0	29	0	75	0	0	39	0	0	27
assemblage-586-500	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	118	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	44	0	16	0	0	5	0	0	67
assemblage-435-407	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	53	0	0	17	42	0	0	0	0	11	0	0	60	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	75	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	65
assemblage-513-505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	108	0	21	6	0	0	0	7	10	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	28	0	0	0	0	0	0	36	0	0	0	0	3	0	0	0	0	110	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	32
assemblage-662-471	0	7	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	108	8	0	0	0	0	0	0	32	0	0	20	0	0	0	0	0	0	0	0	100	0	0	0	0	28	0	0	0	0	0	0	12	17	0	0	0	0	11	0	0	0	0	0	0	10	0	0	0	0	0	0	0	21	0	0	0	29	0	0	0	0	0	59
assemblage-607-312	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	96	0	0	0	0	2	0	0	59	0	0	0	0	0	0	18	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	43	0	44	0	0	20	0	0	26
assemblage-494-373	0	0	0	0	0	4	0	4	0	0	0	0	4	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	132	0	0	0	0	10	0	0	52	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	73	0	18	0	0	5	0	0	35
assemblage-491-463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	92	0	17	9	0	0	0	0	10	0	0	0	4	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	36	0	0	0	0	0	0	30	0	0	0	7	3	0	0	0	0	106	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	40
assemblage-489-624	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	84	0	0	0	0	0	0	0	52	0	0	0	0	0	10	17	0	0	0	0	105	0	0	0	0	0	0	0	0	0	10	11	0	6	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	38	0	55	0	0	13	0	0	37
assemblage-444-552	0	3	0	0	16	0	0	0	5	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	21	0	0	0	0	96	0	0	0	0	0	0	0	45	0	0	0	0	0	6	0	0	0	0	0	97	0	0	0	0	4	0	0	0	0	0	0	12	21	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	9	0	74	0	7	3	0	0	27
assemblage-684-458	4	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	11	0	0	0	0	105	13	0	0	0	0	0	0	32	0	0	12	0	0	0	0	0	0	0	0	91	0	0	0	0	28	0	0	0	0	0	0	2	18	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	30	0	0	0	0	0	51
assemblage-653-581	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	103	0	0	0	0	11	0	0	50	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	13	0	0	13	0	0	0	0	0	0	0	0	0	0	0	7	0	92	0	0	0	0	0	0	0	0	0	47	0	23	0	0	4	0	0	40
assemblage-593-417	0	6	0	0	0	0	2	0	0	0	36	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	14	0	0	0	0	88	7	0	0	0	0	0	0	26	0	0	19	0	0	0	0	0	0	0	0	94	0	0	0	0	43	0	0	0	0	0	0	6	21	0	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	34	0	0	0	28	0	0	0	0	0	63
assemblage-561-413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	75	0	0	0	0	11	0	0	41	0	0	0	0	0	0	18	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	47	0	33	0	0	51	0	0	26
assemblage-557-369	13	0	0	0	0	0	7	0	0	5	24	0	0	0	0	0	0	0	0	0	0	15	9	0	0	0	0	7	0	0	0	0	0	0	0	92	0	0	0	7	0	0	0	52	0	0	11	0	0	0	0	16	0	0	0	38	0	0	0	0	32	0	0	0	6	0	0	15	37	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	11	0	0	0	0	0	61
assemblage-522-513	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	13	0	0	0	0	92	11	0	0	0	0	0	0	41	0	0	14	0	0	0	0	0	0	0	0	82	0	0	0	0	35	0	0	0	0	0	0	10	20	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	31	0	0	0	23	0	0	0	0	0	78
assemblage-615-413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	20	0	0	4	0	120	0	0	0	0	8	0	0	55	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	4	0	0	59	0	0	0	0	0	0	0	0	0	58	0	21	0	0	4	0	0	37
assemblage-498-583	0	0	0	0	0	6	0	8	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	128	0	0	0	0	6	0	0	49	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	58	0	24	0	0	13	0	0	36
assemblage-588-576	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	130	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	63	0	20	0	0	7	0	0	52
assemblage-353-362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	104	0	15	7	0	0	0	0	6	0	0	0	6	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	21	0	0	0	0	0	0	32	0	0	0	2	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	51
