Assemblage_Name	0-4-1176888	1-1-0	1-1-2	2597970-4-9640881	2760152-1-0	3924539-0-0	3-3-3	2597970-4108344-6658736	3-9599116-0	2597970-4-1	3-4-1	0-4-2	0-4-181774	2-2-4	4-4925830-0	2597970-4-8635923	4-0-0	4-0-4	3-4-3823792	2-1-680699	0-9988645-1176888	2112414-0-4	1-2050405-0	7259670-4-1176888	3-4-3567654	3-4-0	3308252-1-0	1-1-7748515	1120511-1-0
assemblage-665-539	35	44	15	0	0	45	0	0	0	0	60	146	0	0	0	10	0	70	0	0	0	0	0	0	0	68	0	0	7
assemblage-621-693	116	73	0	0	0	0	0	0	0	0	34	76	72	0	0	0	0	23	0	0	15	0	0	0	0	91	0	0	0
assemblage-349-494	129	54	0	0	0	0	0	0	0	0	23	89	58	0	0	0	0	21	0	0	19	0	0	0	0	106	0	0	1
assemblage-580-655	16	57	0	0	0	0	0	0	0	0	0	35	92	0	0	0	0	35	0	0	15	0	33	59	0	136	12	0	10
assemblage-582-447	156	19	0	0	0	0	0	0	0	0	29	67	14	0	0	0	0	78	0	0	0	0	0	0	0	130	0	0	7
assemblage-390-620	17	50	0	16	0	24	0	0	0	0	85	163	0	5	0	6	0	45	0	0	0	0	0	0	8	75	0	0	6
assemblage-543-638	122	51	0	0	0	0	0	0	0	0	27	82	58	0	0	0	0	29	0	0	21	0	0	0	0	109	0	0	1
assemblage-645-556	19	47	0	21	0	18	0	4	0	0	65	172	0	12	0	6	0	38	0	0	0	0	0	0	8	84	0	0	6
assemblage-515-587	160	19	0	0	0	0	0	0	0	0	51	63	10	0	0	0	0	92	0	0	9	0	0	0	0	96	0	0	0
assemblage-523-494	0	80	25	31	0	14	0	11	0	5	49	114	0	30	0	0	6	34	0	0	0	0	0	0	0	88	0	0	13
assemblage-392-572	0	86	13	29	0	10	0	7	0	3	60	127	0	11	0	0	13	49	0	0	0	0	0	0	0	75	0	0	17
assemblage-575-573	117	82	0	0	0	0	0	0	0	0	0	62	92	0	0	0	0	24	0	0	61	0	0	14	0	43	0	0	5
assemblage-524-415	145	27	0	0	0	0	0	0	0	0	48	56	14	0	0	0	0	58	0	0	9	0	0	0	0	142	0	0	1
assemblage-489-537	184	19	0	0	0	0	0	0	0	0	39	71	15	0	0	0	0	65	0	0	7	0	0	0	0	100	0	0	0
assemblage-392-579	94	90	0	0	0	0	0	0	0	0	0	68	101	0	0	0	0	24	0	0	54	0	0	13	0	52	0	0	4
assemblage-551-726	40	63	0	0	0	0	0	0	0	0	0	56	106	0	0	0	0	27	0	0	50	0	7	32	0	94	25	0	0
assemblage-478-397	78	95	0	0	0	0	0	0	0	0	0	78	87	0	0	0	0	35	0	0	48	0	0	0	0	67	0	0	12
assemblage-462-633	110	57	0	0	0	0	0	0	0	0	18	74	69	0	0	0	0	22	0	0	27	0	0	0	0	122	0	0	1
assemblage-524-551	106	62	0	0	0	0	0	0	0	0	14	88	63	0	0	0	0	24	0	0	22	0	0	0	0	118	0	0	3
assemblage-269-372	10	50	5	8	0	22	0	0	0	0	82	179	0	12	0	12	0	40	0	0	0	0	0	0	9	65	0	0	6
assemblage-452-335	91	86	0	0	9	8	0	0	0	0	27	81	0	0	0	6	0	84	0	0	0	0	0	0	0	98	0	0	10
assemblage-433-587	7	92	0	0	0	0	0	0	9	0	0	31	91	0	0	0	0	21	0	0	24	0	12	65	0	121	16	0	11
assemblage-510-497	117	72	0	0	0	0	0	0	0	0	11	90	54	0	0	0	0	30	0	0	18	0	0	0	0	105	0	0	3
assemblage-327-510	0	87	18	19	0	7	0	6	0	8	66	107	0	17	0	0	19	69	0	0	0	0	0	0	0	61	0	0	16
assemblage-550-443	139	30	0	0	0	6	0	0	0	0	40	91	0	0	0	3	0	81	0	0	0	0	0	0	0	109	0	0	1
assemblage-544-701	38	70	0	0	0	0	0	0	0	0	0	61	130	0	0	0	0	24	0	0	36	0	14	34	0	78	15	0	0
assemblage-522-470	15	39	0	19	0	27	0	0	0	0	68	183	0	19	0	8	0	18	0	0	0	0	0	0	2	82	0	0	20
assemblage-678-696	99	70	0	0	0	0	0	0	0	0	0	92	94	0	0	0	0	26	0	0	55	0	0	8	0	54	0	0	2
assemblage-430-391	50	70	0	0	0	0	0	0	0	0	0	71	90	0	0	0	0	15	0	0	56	0	10	32	0	86	18	0	2
assemblage-499-597	161	14	0	0	0	0	0	0	0	0	41	63	12	0	0	0	0	68	0	0	11	0	0	0	0	128	0	0	2
assemblage-499-594	14	77	0	0	0	0	0	0	6	0	0	28	84	0	0	0	0	24	0	0	21	0	23	78	0	122	20	0	3
assemblage-605-626	115	50	0	0	13	35	0	0	0	0	29	90	0	0	0	12	0	83	0	0	0	0	0	0	0	73	0	0	0
assemblage-368-461	35	40	6	0	0	41	0	0	0	0	88	138	0	0	0	17	0	50	0	0	0	0	0	0	0	80	0	0	5
assemblage-332-527	172	12	0	0	0	0	0	0	0	0	45	79	13	0	0	0	0	49	0	0	6	0	0	0	0	121	0	0	3
assemblage-368-468	19	103	0	0	0	0	0	0	0	0	0	25	90	0	0	0	0	10	0	0	15	0	17	85	0	98	28	0	10
assemblage-426-380	0	63	24	28	0	12	0	9	0	0	70	117	0	20	0	0	15	51	0	0	0	0	0	0	0	73	0	0	18
assemblage-288-459	140	63	0	0	0	10	0	0	0	0	33	79	0	0	0	0	0	64	0	0	0	0	0	0	0	97	0	0	14
assemblage-649-515	99	64	0	0	10	13	0	0	0	0	17	99	0	0	0	13	0	88	0	0	0	0	0	0	0	88	0	0	9
assemblage-419-395	96	61	0	0	0	0	0	0	0	0	0	86	105	0	0	0	0	32	0	0	52	0	0	5	0	58	0	0	5
assemblage-634-495	37	73	0	0	0	0	0	0	0	0	0	70	122	0	0	0	0	16	0	0	56	0	4	30	0	77	14	0	1
assemblage-440-473	127	59	0	0	0	0	0	0	0	0	32	110	0	0	0	0	0	68	0	0	0	0	0	0	0	93	0	0	11
assemblage-348-555	122	63	0	0	0	0	0	0	0	0	16	86	53	0	0	0	0	14	0	0	23	0	0	0	0	119	0	0	4
assemblage-555-586	110	90	0	0	0	0	0	0	0	0	0	65	107	0	0	0	0	25	0	0	48	0	0	14	0	37	0	0	4
assemblage-599-337	122	70	0	0	0	0	0	0	0	0	17	68	53	0	0	0	0	20	0	0	38	0	0	0	0	109	0	0	3
assemblage-605-444	41	35	16	0	0	29	0	0	0	0	70	148	0	0	0	15	0	66	0	0	0	0	0	0	0	77	0	0	3
assemblage-535-409	19	82	0	0	0	0	0	0	10	0	0	35	85	0	0	0	0	17	0	0	23	0	21	69	0	115	19	0	5
assemblage-520-586	11	75	0	0	0	0	0	0	3	0	0	36	82	0	0	0	0	29	0	0	13	0	31	75	0	125	15	0	5
assemblage-425-380	19	25	4	21	0	21	0	0	0	0	82	165	0	8	0	10	0	57	0	0	0	0	0	0	6	78	0	0	4
assemblage-415-358	39	35	13	0	0	33	0	0	0	0	76	136	0	0	0	13	0	84	0	0	0	0	0	0	0	60	0	0	11
assemblage-438-651	0	57	28	29	0	8	0	8	0	0	78	113	0	15	0	0	11	50	0	0	0	0	0	0	0	84	0	0	19
assemblage-564-613	11	36	12	11	0	22	0	0	0	0	79	168	0	18	0	5	0	31	0	0	0	0	0	0	16	86	0	0	5
assemblage-606-385	21	29	17	0	0	39	0	0	0	0	74	163	0	0	0	11	0	69	0	0	0	0	0	0	0	70	0	0	7
assemblage-528-554	96	72	0	0	0	0	0	0	0	0	0	70	110	0	0	0	0	21	0	0	51	0	0	10	0	64	0	0	6
assemblage-407-486	15	68	8	20	0	24	0	0	0	0	67	170	0	8	0	10	0	24	0	0	0	0	0	0	9	74	0	0	3
assemblage-540-521	117	33	0	0	0	4	0	0	0	0	35	108	0	0	0	0	0	69	0	0	0	0	0	0	0	121	0	0	13
assemblage-467-475	85	63	0	0	0	20	0	0	0	0	35	113	0	0	0	9	0	86	0	0	0	5	0	0	0	75	0	0	9
assemblage-491-505	96	76	0	0	0	0	0	0	0	0	0	82	99	0	0	0	0	22	0	0	52	0	0	9	0	58	0	0	6
assemblage-620-556	44	78	0	0	0	0	0	0	0	0	0	64	131	0	0	0	0	18	0	0	48	0	3	34	0	64	12	0	4
assemblage-479-543	13	53	12	13	0	18	0	0	0	0	67	167	0	24	0	7	0	30	0	0	0	0	0	0	5	82	0	0	9
assemblage-444-611	115	77	0	0	0	0	0	0	0	0	24	83	53	0	0	0	0	14	0	0	16	0	0	0	0	115	0	0	3
assemblage-562-454	43	76	0	0	0	0	0	0	0	0	0	52	120	0	0	0	0	22	0	0	42	0	4	36	0	85	18	0	2
assemblage-389-481	112	52	0	0	0	0	0	0	0	0	23	95	64	0	0	0	0	16	0	0	40	0	0	0	0	94	0	0	4
assemblage-531-500	100	89	0	0	0	0	0	0	0	0	0	94	96	0	0	0	0	15	0	0	45	0	0	11	0	46	0	0	4
assemblage-433-512	107	72	0	0	10	15	0	0	0	0	20	95	0	0	0	6	0	69	0	0	0	0	0	0	0	102	0	0	4
assemblage-348-558	133	53	0	0	0	0	0	0	0	0	23	93	63	0	0	0	0	12	0	0	26	0	0	0	0	97	0	0	0
assemblage-495-537	36	73	0	0	0	0	0	0	0	0	0	55	128	0	0	0	0	21	0	0	37	0	16	44	0	80	10	0	0
assemblage-395-626	27	35	17	0	0	31	0	0	0	0	59	159	0	0	0	10	0	80	0	0	0	0	0	0	0	74	0	0	8
assemblage-456-495	121	24	0	0	0	7	0	0	0	0	32	118	0	0	0	0	0	63	0	0	0	0	0	0	0	124	0	0	11
assemblage-581-468	155	19	0	0	0	0	0	0	0	0	62	86	11	0	0	0	0	40	0	0	0	0	0	0	0	119	0	0	8
assemblage-634-403	79	71	0	0	14	9	0	0	0	0	30	78	0	0	0	5	0	94	0	0	0	0	0	0	0	116	0	0	4
assemblage-634-715	80	80	0	0	0	0	0	0	0	0	0	86	95	0	0	0	0	42	0	0	49	0	0	11	0	50	0	0	7
assemblage-431-606	41	63	18	0	0	34	0	0	0	0	44	142	0	0	0	11	0	81	0	0	0	0	0	0	0	62	0	0	4
assemblage-555-518	16	34	4	13	0	18	0	0	0	0	76	174	0	28	0	8	0	29	0	0	0	0	0	0	7	76	0	0	17
assemblage-467-505	107	60	0	0	0	33	0	0	0	0	31	102	0	0	0	7	0	62	0	0	0	0	0	0	0	90	0	0	8
assemblage-516-456	146	31	0	0	0	8	0	0	0	0	44	108	0	0	0	0	0	60	0	0	0	0	0	0	0	94	0	0	9
assemblage-424-635	108	33	0	0	0	9	0	0	0	0	45	91	0	0	0	0	0	64	0	0	0	0	0	0	0	147	0	0	3
assemblage-480-528	120	57	0	0	0	18	0	0	0	0	30	103	0	0	0	0	0	54	0	0	0	0	0	0	0	106	0	0	12
assemblage-584-362	111	54	0	0	0	15	0	0	0	0	35	95	0	0	0	8	0	70	0	0	0	0	0	0	0	102	0	0	10
assemblage-431-586	0	89	17	23	0	4	0	15	0	0	54	121	0	16	0	0	15	49	0	0	0	0	0	0	0	81	0	0	16
assemblage-526-324	0	104	20	25	0	13	0	3	0	0	52	117	0	17	0	0	17	45	0	0	0	0	0	0	0	71	0	0	16
assemblage-582-448	27	77	0	0	0	0	0	0	0	0	0	43	126	0	0	0	0	23	0	0	59	0	9	33	0	80	17	0	6
assemblage-609-554	182	18	0	0	0	0	0	0	0	0	35	72	14	0	0	0	0	58	0	0	14	0	0	0	0	106	0	0	1
assemblage-437-568	0	82	21	32	0	8	0	7	0	0	49	127	0	20	0	0	11	47	0	0	0	0	0	0	0	81	0	0	15
assemblage-584-311	42	33	22	0	0	22	0	0	0	0	72	158	0	0	0	11	0	64	0	0	0	0	0	0	0	73	0	0	3
assemblage-507-514	8	91	0	0	0	0	0	0	0	0	0	36	89	0	0	0	0	19	0	0	21	0	23	74	0	107	17	2	13
assemblage-417-720	14	42	12	30	0	20	0	0	0	0	73	139	0	15	0	17	0	34	0	0	0	0	0	0	9	85	0	0	10
assemblage-556-572	89	78	0	0	0	0	0	0	0	0	0	76	113	0	0	0	0	34	0	0	49	0	0	8	0	48	0	0	5
assemblage-375-541	16	50	3	13	0	21	0	0	0	0	87	178	0	7	0	0	0	25	0	0	0	0	0	0	7	82	0	0	11
assemblage-506-749	141	39	0	0	0	7	0	0	0	0	28	97	0	0	0	0	0	49	0	0	0	0	0	0	0	127	0	0	12
assemblage-415-630	23	44	5	19	0	28	0	0	0	0	78	147	0	20	0	12	0	40	0	0	0	0	0	0	4	75	0	0	5
assemblage-641-457	99	76	0	0	0	0	0	0	0	0	0	71	113	0	0	0	0	25	0	0	37	0	0	14	0	59	0	0	6
assemblage-478-729	34	81	0	0	0	0	0	0	0	0	0	42	115	0	0	0	0	25	0	0	60	0	7	28	0	88	17	0	3
assemblage-516-671	99	61	0	0	7	14	0	0	0	0	43	87	0	0	0	11	0	73	0	0	0	0	0	0	0	100	0	0	5
assemblage-397-422	0	80	25	19	0	5	0	13	0	0	65	104	0	21	0	0	12	52	0	0	0	0	0	0	0	87	0	0	17
assemblage-529-325	96	84	0	0	0	0	0	0	0	0	0	93	89	0	0	0	0	21	0	0	39	0	0	15	0	57	0	0	6
assemblage-439-556	47	63	0	0	0	0	0	0	0	0	0	53	136	0	0	0	0	17	0	0	38	0	0	32	0	87	19	0	8
assemblage-458-479	0	67	28	38	0	11	0	6	0	4	55	102	0	20	0	0	22	43	0	0	0	0	0	0	0	91	0	0	13
assemblage-435-464	103	84	0	0	0	0	0	0	0	0	0	73	94	0	0	0	0	33	0	0	37	0	0	16	0	57	0	0	3
assemblage-442-377	77	97	0	0	0	0	0	0	0	0	0	93	98	0	0	0	0	30	0	0	47	0	0	8	0	46	0	0	4
assemblage-447-520	139	54	0	0	0	0	0	0	0	0	27	82	49	0	0	0	0	34	0	0	15	0	0	0	0	99	0	0	1
assemblage-311-422	13	84	0	0	0	0	0	0	10	0	0	25	71	0	0	0	0	11	0	0	10	0	31	79	0	138	15	0	13
assemblage-402-473	46	48	0	0	0	0	0	0	0	0	0	73	112	0	0	0	0	24	0	0	52	0	7	33	0	91	11	0	3
assemblage-556-407	40	54	0	0	0	0	0	0	0	0	0	75	126	0	0	0	0	27	0	0	50	0	12	45	0	59	11	0	1
assemblage-576-481	117	73	0	0	0	0	0	0	0	0	34	77	46	0	0	0	0	33	0	0	18	0	0	0	0	98	0	0	4
assemblage-494-453	108	59	0	0	5	24	0	0	0	0	40	92	0	0	0	6	0	73	0	0	0	0	0	0	0	90	0	0	3
assemblage-536-566	123	42	0	0	0	15	0	0	0	0	35	98	0	0	0	4	0	53	0	0	0	0	0	0	0	125	0	0	5
assemblage-561-438	0	63	36	31	0	6	0	11	0	0	69	89	0	27	0	0	18	35	0	0	0	0	0	0	0	91	0	0	24
assemblage-491-640	15	52	6	9	0	39	0	0	0	0	100	113	0	18	0	8	5	48	0	0	0	0	0	0	8	74	0	0	5
assemblage-615-470	191	12	0	0	0	0	0	0	0	0	43	72	16	0	0	0	0	75	0	0	0	0	0	0	0	83	0	0	8
assemblage-563-581	137	65	0	0	0	0	0	0	0	0	19	79	46	0	0	0	0	13	0	0	34	0	0	0	0	106	0	0	1
assemblage-382-587	26	81	0	0	0	0	0	0	4	0	0	31	79	0	0	0	0	34	0	0	18	0	16	76	0	111	20	0	4
assemblage-522-542	91	79	0	0	0	0	0	0	0	0	0	56	102	0	0	0	0	41	0	0	51	0	0	6	0	64	0	0	10
assemblage-467-608	208	13	0	0	0	0	0	0	0	0	22	78	15	0	0	0	0	45	0	0	10	0	0	0	0	103	0	0	6
assemblage-506-441	127	56	0	0	0	13	0	0	0	0	35	99	0	0	0	0	0	61	0	0	0	0	0	0	0	101	0	0	8
assemblage-486-416	84	97	0	0	0	0	0	0	0	0	0	74	86	0	0	0	0	32	0	0	47	0	0	7	0	63	0	0	10
assemblage-579-563	33	68	0	0	0	0	0	0	0	0	0	63	105	0	0	0	0	16	0	0	52	0	9	41	0	103	8	0	2
assemblage-348-489	16	38	9	12	0	24	0	0	0	0	78	164	0	27	0	0	0	41	0	0	0	0	0	0	6	78	0	0	7
assemblage-599-491	18	102	0	0	0	0	0	0	7	0	0	30	101	0	0	0	0	20	0	0	14	0	21	61	0	114	7	0	5
assemblage-504-681	123	58	0	0	0	0	0	0	0	0	24	93	53	0	0	0	0	21	0	0	25	0	0	0	0	99	0	0	4
assemblage-779-542	89	83	0	0	0	0	0	0	0	0	0	99	93	0	0	0	0	38	0	0	34	0	0	11	0	44	0	0	9
assemblage-407-612	180	27	0	0	0	6	0	0	0	0	40	77	0	0	0	0	0	57	0	0	0	0	0	0	0	103	0	0	10
assemblage-678-481	161	14	0	0	0	0	0	0	0	0	49	74	13	0	0	0	0	60	0	0	12	0	0	0	0	116	0	0	1
assemblage-422-506	109	79	0	0	0	14	0	0	0	0	36	81	0	0	0	8	0	78	0	0	0	0	0	0	0	89	0	0	6
assemblage-512-682	102	75	0	0	0	0	0	0	0	0	0	75	103	0	0	0	0	29	0	0	48	0	0	5	0	55	0	0	8
assemblage-649-294	33	52	16	0	0	34	0	0	0	0	57	146	0	0	0	11	0	65	0	0	0	0	0	0	0	77	0	0	9
assemblage-384-343	45	67	0	0	0	0	0	0	0	0	0	65	136	0	0	0	0	29	0	0	34	0	11	28	0	71	10	0	4
assemblage-398-566	8	72	21	41	0	6	0	4	0	0	58	129	0	19	0	0	14	43	0	0	0	0	0	0	0	70	0	0	15
assemblage-554-618	123	43	12	0	0	27	0	0	0	0	23	87	0	0	0	8	0	74	0	0	0	0	0	0	0	92	0	0	11
assemblage-724-494	89	110	0	0	0	0	0	0	0	0	0	58	97	0	0	0	0	24	0	0	36	0	0	9	0	73	0	0	4
assemblage-483-393	37	40	12	0	0	27	0	0	0	0	62	158	0	0	0	20	0	71	0	0	0	0	0	0	0	68	0	0	5
assemblage-553-606	101	82	0	0	0	0	0	0	0	0	0	69	99	0	0	0	0	24	0	0	40	0	0	11	0	58	0	0	16
assemblage-457-385	44	86	0	0	0	0	0	0	0	0	0	60	116	0	0	0	0	23	0	0	48	0	6	29	0	74	12	0	2
assemblage-311-407	32	68	0	0	0	0	0	0	0	0	0	71	112	0	0	0	0	29	0	0	33	0	8	41	0	87	18	0	1
assemblage-515-436	13	101	0	0	0	0	0	0	9	0	0	35	87	0	0	0	0	24	0	0	16	0	22	62	0	111	11	5	4
assemblage-401-599	0	91	12	40	0	3	0	9	0	8	43	133	0	19	0	0	5	44	0	0	0	0	0	0	0	78	0	0	15
assemblage-417-425	105	66	0	0	13	12	0	0	0	0	27	76	0	0	0	6	0	103	0	0	0	0	0	0	0	89	0	0	3
assemblage-401-452	35	78	0	0	0	0	0	0	0	0	0	67	119	0	0	0	0	15	0	0	37	0	12	31	0	87	14	0	5
assemblage-505-312	156	21	0	0	0	0	0	0	0	0	41	93	11	0	0	0	0	59	0	0	10	0	0	0	0	109	0	0	0
assemblage-497-532	34	50	7	0	0	33	0	0	0	0	53	168	0	0	0	21	0	69	0	0	0	0	0	0	0	57	0	0	8
assemblage-364-572	149	33	0	0	0	14	0	0	0	0	30	103	0	0	0	0	0	70	0	0	0	0	0	0	0	96	0	0	5
assemblage-574-440	0	83	28	17	0	8	0	10	0	0	62	109	0	17	0	0	9	53	0	0	0	0	0	0	0	86	0	0	18
assemblage-493-401	112	65	0	0	0	24	0	0	0	0	29	86	0	0	0	5	0	60	0	0	0	0	0	0	0	111	0	0	8
assemblage-459-431	45	72	0	0	0	0	0	0	0	0	0	61	113	0	0	0	0	8	0	0	38	0	16	47	0	80	12	0	8
assemblage-627-615	14	99	0	0	0	0	0	0	5	0	0	32	87	0	0	0	0	25	0	0	16	0	21	70	0	109	14	0	8
assemblage-617-425	39	89	0	0	0	0	0	0	0	0	0	60	98	0	0	0	0	28	0	0	45	0	9	32	0	88	11	0	1
assemblage-616-477	162	12	0	0	0	0	0	0	0	0	70	64	21	0	0	0	0	63	0	0	6	0	0	0	0	100	0	0	2
assemblage-603-692	130	52	0	0	0	0	0	0	0	0	29	96	0	0	0	0	0	51	0	0	0	0	0	0	0	128	0	0	14
assemblage-363-511	26	42	17	19	0	27	0	0	0	0	72	153	0	12	0	12	0	40	0	0	0	0	0	0	6	67	0	0	7
assemblage-309-501	97	63	0	0	5	30	0	0	0	0	27	98	0	0	0	7	0	75	0	0	0	0	0	0	0	96	0	0	2
assemblage-391-539	0	92	15	26	0	9	0	15	0	14	47	101	0	16	0	0	18	72	0	0	0	0	0	0	0	65	0	0	10
assemblage-540-571	41	78	0	0	0	0	0	0	0	0	0	45	103	0	0	0	0	15	0	0	49	0	24	38	0	88	18	0	1
assemblage-444-629	29	51	15	0	0	28	0	0	0	0	77	173	0	0	0	12	0	42	0	0	0	0	0	0	0	69	0	0	4
assemblage-334-574	99	79	0	0	0	0	0	0	0	0	0	78	106	0	0	0	0	26	0	0	42	0	0	6	0	56	0	0	8
assemblage-434-460	160	14	0	0	0	0	0	0	0	0	45	76	20	0	0	0	0	60	0	0	9	0	0	0	0	116	0	0	0
assemblage-614-636	124	49	0	0	0	5	0	0	0	0	36	82	9	0	0	5	0	57	0	0	0	0	0	0	0	130	0	0	3
assemblage-474-606	0	93	15	31	0	9	0	5	0	2	50	146	0	10	0	0	9	44	0	0	0	0	0	0	0	76	0	0	10
assemblage-340-370	0	72	18	33	0	10	0	12	0	0	48	103	0	26	0	0	8	57	0	0	0	0	0	0	0	93	0	0	20
assemblage-490-423	60	42	11	7	0	42	0	0	0	0	67	137	0	0	0	17	0	60	0	0	0	0	0	0	0	55	0	0	2
assemblage-645-408	0	89	30	23	0	5	0	8	0	0	57	112	0	14	0	0	13	59	0	0	0	0	0	0	0	84	0	0	6
assemblage-340-403	114	59	0	0	0	23	0	0	0	0	39	83	0	0	0	7	0	76	0	0	0	7	0	0	0	83	0	0	9
assemblage-569-452	24	76	0	0	0	0	0	0	0	0	0	46	102	0	0	0	0	22	0	0	51	0	10	50	0	94	25	0	0
assemblage-610-516	17	99	0	0	0	0	0	0	5	0	0	19	82	0	0	0	0	27	0	0	16	0	11	84	0	126	9	0	5
assemblage-493-366	145	44	0	0	0	0	0	0	0	0	47	75	0	0	0	0	0	55	0	0	0	0	0	0	0	123	0	0	11
assemblage-546-587	94	61	0	0	0	0	0	0	0	0	32	92	59	0	0	0	0	18	0	0	20	0	0	0	0	124	0	0	0
assemblage-432-660	127	53	0	0	0	0	0	0	0	0	20	93	44	0	0	0	0	34	0	0	15	0	0	0	0	112	0	0	2
assemblage-497-346	16	33	5	11	0	29	0	0	0	0	64	164	0	19	0	10	0	42	0	0	0	0	0	0	16	84	0	0	7
assemblage-460-451	47	38	13	0	0	46	0	0	0	0	66	150	0	0	0	22	0	56	0	0	0	0	0	0	0	58	0	0	4
assemblage-557-617	0	85	22	22	0	9	0	18	0	10	54	117	0	28	0	0	17	40	0	0	0	0	0	0	0	63	0	0	15
assemblage-520-525	121	66	0	0	0	0	0	0	0	0	27	74	54	0	0	0	0	32	0	0	15	0	0	0	0	108	0	0	3
assemblage-415-593	44	75	0	0	0	0	0	0	0	0	0	53	127	0	0	0	0	29	0	0	53	0	4	28	0	75	10	0	2
assemblage-665-426	12	44	0	19	0	34	0	0	0	0	72	158	0	11	0	0	0	56	0	0	0	0	0	0	8	76	0	0	10
assemblage-500-422	120	38	0	0	0	6	0	0	0	0	43	105	0	0	0	0	0	42	0	0	0	0	0	0	0	133	0	0	13
assemblage-477-558	107	89	0	0	0	0	0	0	0	0	0	80	75	0	0	0	0	28	0	0	66	0	0	2	0	52	0	0	1
assemblage-595-551	82	99	0	0	0	0	0	0	0	0	0	77	115	0	0	0	0	29	0	0	39	0	0	7	0	40	0	0	12
assemblage-489-421	171	16	0	0	0	0	0	0	0	0	45	90	13	0	0	0	0	55	0	0	7	0	0	0	0	102	0	0	1
assemblage-340-463	85	74	0	0	0	0	0	0	0	0	0	89	115	0	0	0	0	38	0	0	32	0	0	6	0	55	0	0	6
assemblage-567-372	103	64	0	0	0	0	0	0	0	0	0	68	89	0	0	0	0	33	0	0	39	0	0	15	0	80	0	0	9
assemblage-382-390	10	53	7	23	0	18	0	0	0	0	60	175	0	7	0	7	0	48	0	0	0	0	0	0	8	84	0	0	0
assemblage-540-587	0	76	34	18	0	14	0	10	0	0	44	120	0	28	0	0	13	58	0	0	0	0	0	0	0	67	0	0	18
assemblage-336-342	90	64	0	0	0	0	0	0	0	0	0	81	120	0	0	0	0	27	0	0	54	0	0	7	0	54	0	0	3
assemblage-473-364	127	44	0	0	0	7	0	0	0	0	28	94	0	0	0	7	0	77	0	0	0	0	0	0	0	115	0	0	1
assemblage-468-356	106	66	0	0	8	24	0	0	0	0	33	109	0	0	0	10	0	50	0	0	0	0	0	0	0	89	0	0	5
assemblage-387-535	105	65	0	0	0	8	0	0	0	0	35	102	0	0	0	10	0	66	0	0	0	9	0	0	0	92	0	0	8
assemblage-489-379	48	38	15	0	0	51	0	0	0	0	63	132	0	0	0	19	0	60	0	0	0	0	0	0	0	66	0	0	8
assemblage-536-322	105	59	0	0	0	0	0	0	0	0	0	74	88	0	0	0	0	36	0	0	61	0	0	20	0	50	0	0	7
assemblage-464-417	104	62	0	0	0	24	0	0	0	0	25	104	0	0	0	6	0	86	0	0	0	0	0	0	0	81	0	0	8
assemblage-442-394	0	76	29	34	0	16	0	9	0	7	53	106	0	17	0	0	5	60	0	0	0	0	0	0	0	75	0	0	13
assemblage-388-516	192	32	0	0	0	0	0	0	0	0	33	68	18	0	0	0	0	56	0	0	0	0	0	0	0	99	0	0	2
assemblage-478-474	29	45	10	23	0	17	0	0	0	0	80	157	0	14	0	9	0	46	0	0	0	0	0	0	10	57	0	0	3
assemblage-550-455	6	72	0	0	0	0	0	0	1	0	0	27	83	0	0	0	0	31	0	0	15	0	32	93	0	121	17	0	2
assemblage-613-404	164	14	0	0	0	0	0	0	0	0	42	68	8	0	0	0	0	69	0	0	6	0	0	0	0	129	0	0	0
assemblage-599-524	13	73	0	0	0	0	0	0	0	0	0	32	92	0	0	0	0	22	0	0	22	0	33	90	0	100	14	0	9
assemblage-486-512	28	66	0	0	0	0	0	0	0	0	0	52	111	0	0	0	0	26	0	0	44	0	13	45	0	99	15	0	1
assemblage-571-570	13	86	0	0	0	0	0	0	5	0	0	31	108	0	0	0	0	18	0	0	18	0	30	74	0	97	15	0	5
assemblage-473-589	19	115	0	0	0	0	0	0	7	0	0	34	59	0	0	0	0	24	0	0	7	0	22	87	0	105	15	0	6
assemblage-593-334	174	16	0	0	0	0	0	0	0	0	43	66	14	0	0	0	0	65	0	0	11	0	0	0	0	111	0	0	0
assemblage-436-432	9	33	7	9	0	24	0	0	0	0	71	177	0	24	0	8	0	40	0	0	0	0	0	0	11	83	0	0	4
assemblage-571-480	77	90	0	0	0	0	0	0	0	0	0	87	104	0	0	0	0	25	0	0	39	0	0	19	0	53	0	0	6
assemblage-484-442	12	49	3	29	0	29	0	0	0	0	75	150	0	15	0	7	0	32	0	0	0	0	0	0	3	88	0	0	8
assemblage-459-495	45	75	0	0	0	0	0	0	0	0	0	55	118	0	0	0	0	43	0	0	24	0	5	35	0	85	11	0	4
assemblage-779-734	43	50	15	0	0	31	0	0	0	0	47	155	0	0	0	24	0	55	0	0	0	0	0	0	0	76	0	0	4
assemblage-539-252	39	45	11	0	0	35	0	0	0	0	47	153	0	0	0	18	0	72	0	0	0	0	0	0	0	75	0	0	5
assemblage-630-718	110	51	0	0	0	0	0	0	0	0	18	81	56	0	0	0	0	15	0	0	24	0	0	0	0	140	0	0	5
assemblage-488-519	113	64	0	0	0	30	0	0	0	0	27	81	0	0	0	12	0	79	0	0	0	0	0	0	0	85	0	0	9
assemblage-418-424	106	55	0	0	8	10	0	0	0	0	32	94	0	0	0	6	0	88	0	0	0	0	0	0	0	93	0	0	8
