Assemblage_Name	4-4563535-1	2-2680466-0	3037240-9034083-1	4-1885747-1	2-0-3779902	3037240-5865135-1	4552378-5515373-1	2994375-5515373-1	6808320-5515373-1	7707212-6806106-6461617	4143210-5515373-6494348	3229175-2-1	1740420-0-1239109	2-8109923-1239109	6099412-2-1	1-4844369-2	3718014-7597781-0	499111-5515373-1	4-6806106-6677925	5010975-5515373-1	6099412-5515373-5875201	7881755-9311818-1	6099412-92576-1	2-0-8430225	4641881-6806106-1	7881755-6902352-3937569	6099412-2-5544878	6099412-7267028-1	2-3-8522456	6099412-5515373-8712572	7497767-5515373-6494348	288058-5357767-1	2-0-5134026	1-1-2	2-0-2876955	4-2-5104120	2-0-980056	1599949-7595352-3521603	1396354-0-3521603	2-7769458-1450577	1649207-392384-1	1-3234706-3563220	3718014-0-0	7881755-5515373-2467601	4963386-3076882-1	6099412-2-9839819	4-7336362-1	4-4812584-1	6099412-8642462-1	4-9103438-1	2-0-0	3359263-7597781-0	3037240-3976699-1	2-8502954-3521603	4-6806106-1	6099412-8660361-1	2195455-5515373-1	7881755-8187639-3937569	9260691-8814454-1	7881755-5515373-1	4-3-2	4-6806106-7145078	4-5494957-1	2-1968290-3521603	6099412-7928910-9677841	2-3-0	2-3-2	2-8112156-0	6099412-4572036-1	6099412-5515373-4916366	6099412-5515373-1	2-0-1239109	6042394-0-3521603	3359263-5669128-0	7881755-6902352-2347217	4-2166817-9639845	3037240-6806106-1	288058-4780678-1	1833805-6902352-3937569	2-0-3521603	2-0-5393290	9375066-2880506-1	4-6806106-307342	9375066-6806106-1	4-984596-1	2-0-6480645	4-2-1	2-4971647-0	6099412-5515373-4528733	7522381-3-2	9133104-5515373-1	1-3206775-3563220	5721792-5515373-1	4-3076882-1	7497767-5515373-1	2-6062031-2	4-1889127-3	6658491-0-3521603	4-3076882-9289057	7096949-8814454-1	6708100-3076882-1	1-0-0	223931-3076882-1	6099412-5515373-1140353	1-3-3563220	7096949-6806106-1	818700-0-3521603	2-0-3810459	5292897-2-1	2-0-8567060	7881755-4780678-1	4811131-0-0	7881755-4780678-3937569	1649207-5515373-504794	6099412-1466744-1	4-2166817-1	1649207-5515373-1919723	2-1557814-3521603	3037240-6806106-2469844	6099412-6953095-1	1649207-5515373-1	8089800-1968290-3521603	6245535-7303766-3521603	6414377-5515373-1	2-1350369-0	2-3-2534141	7096949-8814454-7239219	9375066-2479886-1	4805592-7595352-3521603	2-0-2794799	2132175-5515373-1	2-7595352-3521603	3832977-0-3521603	7497767-5515373-6834716	9089993-8814454-1	7096949-7227799-1	4-3076882-538509	6099412-8641326-5544878
assemblage-530-503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	7	0	0	0	10	0	0	0	0	0	0	32	0	11	0	0	0	0	0	0	0	0	0	7	0	0	0	0	27	0	0	0	35	0	0	0	0	10	19	0	0	0	0	14	28	16	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	33	0	0	26	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	49
assemblage-663-385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	9	0	0	0	0	0	0	0	0	0	0	13	0	0	0	33	0	0	0	44	0	0	0	0	0	26	0	0	0	0	16	52	25	0	0	65	6	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	28	0	0	12	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	57
assemblage-548-384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	8	9	0	0	0	15	0	0	0	16	0	0	0	62	0	0	0	0	21	13	0	0	0	0	3	25	0	0	0	107	23	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	60
assemblage-499-650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	3	0	0	11	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	78	10	0	0	0	0	0	0	0	92	0	8	0	18	0	0	0	0	0	0	0	0	0	0	13	0	13	0	0	21	0	0	0	0	0	0	0	0	0	0	27	0	9	0	0	18	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	41
assemblage-291-504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	30	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	45	0	0	0	0	0	15	0	0	0	0	16	25	21	0	0	89	9	0	0	0	0	0	0	0	5	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	35	0	0	0	0	27	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	50
assemblage-436-466	0	0	0	0	11	0	0	6	0	0	0	0	0	0	9	0	6	0	0	0	0	0	0	22	0	14	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	26	39	0	0	14	0	12	0	0	21	0	0	0	28	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	65	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	5	0	0	0	0	0	0	9	0	18	4	0	0	0	0	81
assemblage-502-519	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	38	72	0	0	24	0	79	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	9	12	0	41	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49
assemblage-529-551	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	25	69	0	0	26	0	74	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0	29	0	0	0	0	0	18	16	0	43	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	14	0	0	0	6	0	0	0	0	0	0	0	0	0	0	48
assemblage-472-658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	15	0	0	0	5	0	0	0	14	0	0	0	58	0	0	0	0	33	10	0	0	0	0	0	21	0	0	0	105	13	0	0	0	0	0	0	0	10	0	0	0	22	0	0	0	0	0	0	5	0	0	0	0	0	21	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	39
assemblage-521-552	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	59	0	0	46	0	43	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	39	19	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	10	0	0	0	0	0	0	0	0	21	0	0	0	0	0	43
assemblage-507-435	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	60	0	0	36	0	31	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	59	25	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	65
assemblage-521-555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	22	0	0	0	4	0	0	0	11	0	0	0	46	0	0	0	0	26	12	0	0	0	0	0	24	0	0	0	92	17	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	12	0	0	0	0	0	0	0	0	41	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	64
assemblage-444-561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	14	0	0	0	17	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	12	0	0	0	4	0	0	0	90	0	9	0	22	0	0	0	0	0	0	0	0	0	0	8	0	5	0	0	13	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	23	0	0	0	8	0	0	0	0	12	0	0	0	0	0	0	0	0	5	0	0	0	50
assemblage-463-336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	26	0	0	0	9	0	0	0	20	0	0	0	63	0	0	0	0	27	0	0	7	0	0	4	23	6	0	0	86	16	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	8	0	0	0	0	0	0	0	0	29	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	43
assemblage-384-352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	28	0	0	0	7	0	0	0	20	0	0	0	51	0	0	0	0	17	11	0	0	0	0	8	30	0	0	0	107	14	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	55
assemblage-527-523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	14	5	0	0	16	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	6	0	0	0	0	0	0	0	103	0	13	0	10	0	0	0	0	0	0	0	0	0	0	14	0	3	0	0	10	0	0	0	0	0	0	0	0	0	0	27	0	13	0	0	11	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	51
assemblage-432-479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	19	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	51	5	3	0	0	0	0	0	0	163	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	18	0	9	0	0	28	0	0	0	0	10	2	0	0	10	0	0	0	0	0	0	0	4	0	0	0	0	73
assemblage-544-611	0	0	0	0	21	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	21	61	0	0	19	0	81	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	21	16	0	27	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	21	0	0	0	0	0	0	0	0	0	0	0	0	4	0	58
assemblage-550-465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	28	0	0	0	15	0	0	0	18	0	0	0	53	0	0	0	0	32	5	0	0	0	0	0	27	0	0	0	94	25	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	59
assemblage-478-546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	26	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	15	0	0	0	0	0	0	0	0	7	11	0	0	29	0	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	15	0	0	0	0	0	0	0	44	0	0	0	30	0	0	0	0	0	0	10	0	0	0	12	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	2	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	49
assemblage-557-394	0	0	0	0	16	0	0	0	0	0	0	0	0	0	12	0	26	0	0	0	0	0	0	38	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	15	0	0	0	0	6	0	0	71	0	0	0	6	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	63	9	0	0	0	0	0	0	0	0	0	0	0	12	0	8	17	0	0	0	0	14	0	0	0	27	0	0	0	0	0	0	9	9	0	0	0	0	60
assemblage-371-326	0	0	0	0	26	0	0	0	0	0	0	0	0	0	8	0	22	0	0	0	0	0	0	32	6	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	26	0	0	0	0	4	0	0	76	0	0	0	8	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	56	12	0	0	0	0	0	0	0	0	0	0	0	6	0	12	11	0	0	0	0	9	4	0	0	20	0	0	0	0	0	0	19	10	0	0	0	0	51
assemblage-377-570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	16	0	0	0	14	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	100	10	0	0	0	0	0	0	0	94	0	0	0	11	0	0	0	0	0	0	0	0	0	0	8	0	4	0	0	16	0	0	0	0	0	4	0	0	0	0	21	0	4	0	0	20	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	60
assemblage-390-415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	9	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	15	0	0	0	1	0	0	0	22	0	0	0	51	0	0	0	0	21	8	0	0	0	0	0	31	0	0	0	94	18	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	59
assemblage-394-439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	18	0	0	0	0	0	0	14	5	0	0	0	0	0	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	44	4	0	0	0	0	0	0	0	160	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	13	0	13	0	0	33	0	0	0	0	21	3	0	0	6	0	0	0	0	0	0	0	7	0	0	0	0	64
assemblage-649-566	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	60	0	0	46	0	23	0	0	6	0	0	0	22	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	41	23	0	12	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	9	0	0	0	0	0	0	0	0	22	0	0	0	0	0	53
assemblage-603-296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	19	0	0	0	12	0	0	0	10	0	0	0	63	0	0	0	0	34	0	0	0	0	0	4	20	0	0	0	92	26	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	63
assemblage-538-178	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	54	0	0	48	0	42	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	30	26	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	9	0	0	0	0	0	0	0	0	29	0	0	0	0	0	58
assemblage-641-489	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	59	0	0	31	0	30	0	0	14	0	0	0	19	0	0	0	0	8	0	0	0	0	18	0	0	0	0	0	36	17	0	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	11	0	0	0	0	0	0	0	0	35	0	0	0	0	0	37
assemblage-616-551	0	0	0	0	23	0	0	0	0	0	0	0	0	0	8	0	24	0	0	0	0	0	0	24	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	19	0	0	0	0	0	0	0	68	0	0	0	8	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	69	6	0	0	0	0	0	0	0	0	0	0	0	9	0	10	16	0	0	0	0	9	12	0	0	23	0	0	0	0	0	0	13	9	0	0	0	4	62
assemblage-418-418	7	0	0	0	26	0	0	0	0	0	0	0	0	0	8	0	7	0	0	0	0	0	0	34	0	10	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	36	36	0	0	11	0	0	0	0	10	0	0	0	34	0	0	0	0	0	0	0	0	0	12	0	0	0	0	6	57	45	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	23	0	0	0	7	0	0	0	0	21	0	16	0	0	0	0	0	61
assemblage-587-430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	8	0	0	0	0	0	0	7	0	0	0	0	0	0	8	0	0	0	0	0	0	0	7	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	10	0	0	0	0	0	0	0	170	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	34	0	0	0	0	0	0	0	0	0	0	12	0	5	0	0	26	0	0	0	0	8	5	0	0	9	0	0	0	0	0	0	0	3	0	0	0	0	70
assemblage-318-446	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	13	0	41	81	0	0	19	0	73	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	27	17	0	22	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	15	0	0	0	0	0	0	0	0	0	0	0	0	6	0	42
assemblage-591-436	0	0	0	0	0	0	4	0	0	0	0	0	0	0	62	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	8	8	0	0	19	0	0	0	8	3	0	0	57	0	0	0	0	18	0	0	0	0	0	0	9	0	0	0	71	19	0	0	0	0	0	0	0	37	0	0	0	21	0	0	0	0	0	0	5	0	0	0	12	0	22	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	36
assemblage-296-526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	38	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	54	0	0	0	0	0	17	0	0	0	0	25	33	12	0	0	75	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	45	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	67
assemblage-266-508	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	63	0	0	48	0	29	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	44	20	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	2	0	0	0	0	0	0	0	0	41	0	0	0	0	0	59
assemblage-695-531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	11	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	96	11	0	0	0	4	0	0	0	93	0	9	0	17	0	0	0	0	0	0	0	0	0	0	7	0	11	0	0	14	0	0	0	0	0	0	0	0	0	0	18	0	9	0	0	10	0	0	0	0	0	0	0	0	5	0	0	0	0	0	10	0	0	0	0	0	0	47
assemblage-388-522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	15	8	0	0	37	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	18	0	0	0	0	0	0	0	34	0	0	0	22	0	0	0	0	0	0	0	0	0	0	17	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	7	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	51
assemblage-402-587	0	0	0	0	16	0	0	0	0	0	0	0	0	0	8	0	7	0	0	0	0	0	0	24	0	30	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	48	40	0	0	8	0	10	0	0	9	0	0	0	25	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	54	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	8	0	0	0	0	12	0	30	0	0	0	0	0	76
assemblage-648-678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	13	0	0	0	7	0	0	0	14	0	0	0	43	0	0	0	0	31	16	0	0	0	0	5	26	0	0	0	107	25	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	57
assemblage-457-430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	14	0	0	0	7	0	0	0	18	0	0	0	65	0	0	0	0	27	7	0	0	0	0	6	35	0	0	0	90	23	0	0	0	0	0	0	0	7	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	51
assemblage-676-543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	11	6	0	0	29	0	0	0	0	11	0	0	59	0	0	0	0	38	0	0	0	0	0	0	9	0	0	0	81	20	0	0	0	0	0	0	0	19	0	0	0	20	0	0	0	0	0	0	0	0	0	0	20	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	41
assemblage-518-329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	12	13	0	0	34	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	25	0	0	0	0	0	0	0	49	0	0	0	25	0	0	0	0	0	0	3	0	0	0	14	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	8	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	49
assemblage-658-550	0	0	0	0	12	0	0	0	0	0	0	0	0	0	5	0	24	0	0	0	0	0	0	40	3	6	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	27	0	0	0	0	0	0	0	95	0	0	0	5	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	53	9	0	0	0	0	0	0	0	0	0	0	0	6	0	8	17	0	0	0	0	6	0	0	0	15	0	0	0	0	0	0	13	9	0	0	0	0	74
