Assemblage_Name	7331787-9437906-5618134	0-1-2728887	2625495-1-5601131	0-1-4222711	0-974069-3	3057912-4896230-4	6398650-4260671-5051009	0-1-4732635	6167436-1-5601131	3057912-4896230-8884434	6398650-1-3	7331787-9437906-5370902	9959780-1-7803064	3057912-8591311-4	8393462-1-5601131	602166-1-3	0-4818949-6972757	0-2696675-4	3057912-6255-4	3-4-9788332	975224-4-3	3-9459879-3	4-3597431-0	4230492-1-3	3761695-4-4	0-1391069-3	0-4-4	0-1259377-3	2616939-1-3	7207564-4973896-2	0-1-3	0-2007087-3	3057912-5365268-4	0-2696675-8850800	6398650-4260671-3	6074209-1-3	0-9437906-5618134	0-4896230-4	4-5404745-4	0-1-9341684	8284509-4-6972757	0-9999074-3	0-3628458-5583335	0-9437906-4659995	6398650-3977221-3	9646874-8591311-4	0-9437906-4	9959780-1-5601131	7168821-3-0	6074209-1-1847895	0-4-8626505	0-2-3	4395834-1-3	7331787-1193013-5370902	1951731-1-3	7128016-4-3	4598959-1045261-3	0-2529758-3	3057912-7987929-4	4598959-1045261-3294223	0-3628458-3	3792328-1-3	3-4-3	6398650-4003576-3	6074209-1782625-3	0-4-6972757	3-3-2	0-3351640-3	3-6639941-3	6074209-1-1716439	6074209-1-2361698	3057912-4240925-4	3548957-4-9788332	3057912-8650264-4	2873775-1-3	6074209-1-1418581	5972225-2696675-4	4598959-2-3	4-9985702-0	0-1-127957	0-3676126-3	567623-4896230-4	4-0-4	0-6181148-291638	0-1748336-3	3876158-4260671-3	3-4-3731139	4-3-0	7128016-4-953810	1506304-4-9788332	7207564-1-2	7510104-4896230-4	0-4896230-291638	6074209-1-8331502	3-4-2455108	6074209-9190029-3	0-4-6891185	6074209-1-9061556	7331787-9451240-5370902	3057912-9583627-4	9959780-3339320-5601131	9003621-1-3	6074209-5462196-3	0-5527126-6972757
assemblage-366-456	0	0	0	12	0	17	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	43	0	0	0	66	0	0	5	0	86	8	38	7	0	0	0	0	12	0	0	42	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	16	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	14	0	0	15	0	0	0	0	0	6	0	0	0	0	0	0	23
assemblage-655-541	11	0	0	15	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	55	0	0	0	0	37	10	25	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	17	0	26	0	12	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0	49	0	0	0	0	0	0	44
assemblage-493-392	0	0	0	28	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	55	0	0	0	0	25	25	28	0	0	0	0	0	5	0	0	11	0	0	0	0	16	0	0	0	0	13	0	0	0	24	0	31	0	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	11	0	13	0	7	0	0	0	19	0	0	0	0	0	0	53
assemblage-410-494	0	3	0	0	0	36	0	45	0	0	0	0	0	7	0	10	0	0	0	19	0	0	0	34	0	10	45	0	0	0	130	0	0	0	43	22	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	5	6	0	0	0	8	0	0	0	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
assemblage-545-352	0	0	0	26	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	43	7	0	0	0	35	24	40	0	0	0	0	0	10	0	0	10	0	0	0	0	10	0	0	0	0	5	0	0	0	24	0	38	0	9	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	12	0	16	0	0	0	0	16	22	0	0	0	0	0	0	42
assemblage-528-259	0	9	0	0	0	8	3	54	0	0	0	0	0	12	0	12	0	0	0	41	0	0	0	31	0	0	16	11	0	0	109	0	0	0	68	21	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	8	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	34
assemblage-390-298	0	0	0	0	0	137	0	23	9	24	9	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	12	0	0	0	118	0	0	0	11	35	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	50
assemblage-257-556	0	7	0	0	0	40	0	28	0	0	0	0	0	6	0	4	0	0	0	25	0	0	0	30	0	9	29	0	0	0	138	0	0	0	34	33	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	6	0	0	0	11	0	0	0	22	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
assemblage-380-571	0	0	0	0	0	106	0	30	0	26	13	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	19	0	0	0	136	0	0	0	14	33	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	28	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	49
assemblage-565-525	0	0	0	0	0	73	0	19	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	20	0	0	34	0	0	0	136	0	0	0	23	30	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	11	0	0	0	20	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
assemblage-462-687	0	0	0	10	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	65	0	0	0	0	46	12	36	7	0	0	0	0	8	0	0	18	0	0	0	0	25	0	0	0	0	0	0	0	0	11	0	39	0	0	18	0	0	0	0	0	0	0	0	0	0	6	18	0	0	0	0	0	0	0	0	7	24	0	0	27	0	0	0	0	0	25	0	0	0	0	0	0	38
assemblage-395-421	0	0	0	0	0	127	0	18	0	28	12	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	7	0	0	0	113	0	0	0	7	34	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	36	0	0	10	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	48
assemblage-489-343	0	0	0	0	0	132	0	0	0	0	15	11	0	0	0	0	0	0	0	6	0	8	0	0	4	0	26	0	0	0	114	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	33	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	56
assemblage-627-462	0	0	0	21	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	50	0	0	0	0	43	19	38	7	0	0	0	0	10	0	0	18	0	0	0	0	28	0	0	0	0	0	0	0	0	11	0	20	0	0	7	0	0	0	0	0	0	0	0	0	0	4	26	0	0	0	0	0	0	0	0	5	28	0	0	33	0	0	0	0	0	11	0	0	0	0	0	0	60
assemblage-584-383	0	0	0	0	0	36	0	40	0	0	0	0	0	13	0	4	0	0	0	12	0	0	0	15	0	9	29	0	0	0	150	0	0	0	74	24	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	2	0	0	0	11	0	0	0	18	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27
assemblage-546-364	0	0	0	9	0	127	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	45	0	0	0	0	45	12	12	0	0	12	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	20	0	19	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	16	0	0	0	0	0	0	55
assemblage-499-459	0	0	0	36	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	7	10	58	0	0	0	0	39	19	32	0	0	0	0	0	5	0	0	11	0	0	0	0	12	0	0	0	0	11	0	0	0	16	0	34	0	14	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	10	0	9	0	0	0	0	0	20	0	0	0	0	0	0	36
assemblage-458-568	0	0	0	8	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	55	0	0	0	0	41	8	18	6	0	0	0	0	10	0	0	38	0	0	0	0	22	0	0	0	0	8	0	0	0	7	0	31	0	0	18	0	0	0	0	7	0	0	0	0	0	10	11	0	0	0	0	0	0	0	0	8	25	0	0	21	0	0	0	0	0	19	0	0	0	0	0	0	37
assemblage-551-626	0	0	0	29	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	46	0	0	0	0	22	28	32	0	0	0	0	0	8	0	0	14	0	0	0	0	20	0	0	0	0	9	0	0	0	28	0	27	0	13	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	19	10	0	8	0	0	0	0	0	21	0	0	0	0	0	0	33
assemblage-731-334	0	0	0	6	0	116	0	0	0	0	9	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	82	0	0	0	0	46	17	11	0	3	8	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	25	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	45
assemblage-645-438	0	0	0	0	0	115	0	0	0	0	24	20	0	0	0	0	0	0	0	6	0	10	0	0	6	0	40	0	0	0	101	0	0	0	0	21	9	0	0	4	0	0	0	0	0	0	0	0	8	0	0	0	0	5	0	0	0	0	0	0	0	0	33	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	7	0	0	0	0	53
assemblage-416-479	0	0	0	0	0	37	0	39	0	0	0	0	0	7	0	12	0	0	0	21	0	0	0	28	0	19	35	0	0	0	143	0	0	0	32	20	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	10	0	0	0	19	0	0	0	10	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
assemblage-663-438	0	4	0	0	0	7	0	53	0	0	0	0	0	7	0	11	0	0	0	38	0	0	0	24	0	0	13	10	0	0	124	0	0	0	67	18	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	13	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	37
assemblage-511-565	0	0	0	3	0	124	0	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	79	0	0	0	0	36	21	9	0	0	10	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	32	0	0	52	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	5	0	0	0	0	0	52
assemblage-521-511	0	0	0	6	0	9	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	41	0	0	0	66	0	0	0	0	62	3	34	0	0	0	0	0	9	0	0	52	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	23	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	11	0	0	19	0	0	0	0	0	15	0	0	0	0	0	0	45
assemblage-618-649	0	0	0	0	0	70	0	20	0	6	0	0	0	0	0	0	0	0	0	9	0	0	0	12	0	0	48	0	0	0	160	0	0	0	17	16	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	5	7	0	0	0	17	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56
assemblage-305-539	0	0	0	0	0	106	0	12	0	35	12	0	0	5	0	0	0	0	0	14	0	0	0	9	0	0	7	0	0	0	117	0	0	0	12	54	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	41
assemblage-576-492	0	0	0	5	0	132	0	0	0	0	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	66	0	0	0	0	35	10	15	0	0	18	0	10	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	18	0	22	0	0	48	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	17	0	0	0	0	0	0	48
assemblage-454-498	0	0	0	29	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	51	0	0	0	0	51	10	36	9	0	0	0	0	9	0	0	19	0	0	0	0	23	0	0	0	0	10	0	0	0	13	0	37	0	0	19	0	0	0	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0	0	0	4	17	0	0	23	0	0	0	0	0	14	0	0	0	0	0	0	37
assemblage-387-655	0	0	0	0	0	80	0	14	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	18	0	0	47	0	0	0	145	0	0	0	26	21	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	23	0	0	0	37	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49
assemblage-565-418	0	0	0	0	0	156	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	69	0	0	0	0	46	9	13	0	0	12	0	9	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	17	0	25	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	14	0	0	0	0	0	0	42
assemblage-441-399	0	0	0	10	0	139	0	0	0	0	6	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	62	0	0	0	0	51	20	14	0	0	10	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	20	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	12	0	0	0	0	0	0	47
assemblage-659-658	0	0	0	0	0	117	0	0	0	5	15	19	0	0	0	0	0	0	0	0	0	9	0	0	0	0	19	0	0	0	89	0	0	0	0	47	6	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	4	0	0	8	0	65
assemblage-328-461	11	0	0	15	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	50	0	0	0	0	43	10	21	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	22	0	28	0	15	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	11	0	0	0	27	0	0	0	0	0	0	61
assemblage-405-561	0	0	0	16	0	6	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	34	0	0	0	78	0	0	0	0	67	8	28	8	0	0	0	0	5	0	0	58	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	16	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	11	0	0	20	0	0	0	0	0	9	0	0	0	0	0	0	41
assemblage-392-423	0	0	0	5	0	111	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	73	0	0	0	0	41	18	7	0	6	11	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	34	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	18	0	0	0	0	0	0	52
assemblage-662-436	0	0	0	16	0	35	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	28	0	0	13	52	0	0	0	0	42	19	37	5	0	0	0	0	6	0	0	27	0	0	0	0	36	0	0	0	0	0	0	0	0	19	0	22	0	0	11	0	0	0	0	0	0	0	0	0	0	5	15	0	0	0	0	0	0	0	0	17	15	0	0	31	0	0	0	0	0	15	0	0	0	0	0	0	31
assemblage-342-496	0	0	0	0	0	62	0	17	0	8	0	0	0	0	0	0	0	0	0	20	0	0	0	19	0	0	49	0	0	0	137	0	0	0	24	26	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	4	0	0	0	24	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	51
assemblage-496-480	0	0	0	26	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	59	0	0	0	0	39	18	37	0	0	0	0	0	7	0	0	10	0	0	0	0	14	0	0	0	0	9	0	0	0	25	0	22	0	14	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	19	6	0	10	0	0	0	0	7	12	0	0	0	0	0	0	41
assemblage-577-441	0	0	0	0	0	116	0	18	0	27	6	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	21	0	0	0	129	0	0	0	12	45	7	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	17	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	41
assemblage-425-523	0	0	0	0	0	113	0	17	0	27	1	0	0	5	0	0	0	0	0	14	0	0	0	0	0	0	17	0	0	0	108	0	0	0	15	53	9	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	0	38	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	44
assemblage-473-507	0	0	0	29	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	4	0	68	5	0	0	0	23	29	39	0	0	0	0	0	6	0	0	10	0	0	0	0	8	0	0	0	0	19	0	0	0	20	0	42	0	17	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	8	0	12	0	0	0	0	0	15	0	0	0	0	0	0	44
assemblage-448-485	0	0	0	8	0	138	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	82	0	0	0	0	47	10	16	0	0	13	0	7	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	20	0	26	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	10	9	0	0	0	0	0	38
assemblage-566-327	0	0	0	9	0	10	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	29	0	0	0	56	0	0	0	0	87	17	33	9	0	0	0	0	17	0	0	44	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	18	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	12	0	0	27	0	0	0	0	0	6	0	0	0	0	0	0	34
assemblage-385-572	0	0	0	3	0	13	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	27	0	0	0	56	0	0	0	0	86	15	36	0	0	0	0	0	10	0	0	52	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	13	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	25	0	0	12	0	0	0	0	0	11	0	0	0	0	0	0	35
assemblage-450-482	21	0	0	22	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	23	0	0	0	50	0	0	0	0	36	4	21	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	21	0	32	0	18	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	0	0	0	0	0	34	0	0	0	0	0	0	46
assemblage-519-486	0	0	0	8	0	125	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	69	0	0	0	0	47	16	16	0	0	14	0	10	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	11	0	25	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	15	0	0	0	0	0	0	39
assemblage-330-439	0	0	0	0	0	142	0	0	0	0	21	12	0	0	0	0	0	0	0	6	0	5	0	0	0	0	27	0	0	0	91	0	0	0	0	41	5	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	47
assemblage-687-461	0	0	0	36	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	54	0	0	0	0	37	27	28	0	0	0	0	0	17	0	0	8	0	0	0	0	17	0	0	0	0	7	0	0	0	25	0	34	0	13	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	14	0	12	0	5	0	0	10	22	0	0	0	0	0	0	42
assemblage-478-510	0	0	12	0	0	78	0	14	0	0	0	0	0	7	0	0	0	0	0	15	0	0	0	18	0	0	50	0	0	0	114	0	0	0	21	18	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	16	0	0	0	42	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	64
assemblage-410-427	0	0	0	0	0	32	0	44	0	0	0	0	0	7	0	11	0	0	0	11	0	0	0	28	0	10	42	0	0	0	148	0	0	0	32	20	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	7	0	0	0	21	0	0	0	17	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
assemblage-372-614	0	0	12	0	0	75	0	17	0	0	0	0	0	0	0	0	0	0	8	12	0	0	0	15	0	0	41	0	0	0	138	0	0	0	21	23	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	4	0	0	0	27	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
assemblage-330-618	0	7	0	0	0	3	0	38	0	0	0	0	0	11	0	13	0	0	0	56	0	0	0	16	0	0	20	9	0	0	120	0	0	0	56	23	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	10	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	41
assemblage-611-453	0	0	0	54	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	49	0	0	0	0	25	15	31	0	0	0	0	0	10	0	0	16	0	0	0	0	13	0	0	0	0	11	0	0	0	27	0	27	0	9	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	16	0	9	0	0	0	0	0	17	0	0	0	0	0	0	67
assemblage-455-462	0	0	0	0	0	108	0	18	0	14	11	0	0	0	0	0	0	0	0	16	0	0	0	6	0	0	15	0	0	0	139	0	0	0	9	50	21	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	3	28
assemblage-470-542	0	0	0	6	0	147	0	0	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	66	0	0	0	0	36	24	14	0	5	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	15	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	13	0	0	0	0	0	0	47
assemblage-494-612	0	0	0	0	0	118	0	0	0	0	18	22	0	0	0	0	0	0	0	4	0	5	0	0	0	0	22	0	0	0	110	0	0	0	0	40	6	0	0	3	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	50
assemblage-558-490	0	0	0	0	0	137	0	0	0	4	16	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	98	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	48	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	8	0	0	0	0	59
assemblage-513-431	0	0	0	12	0	10	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	44	0	0	0	51	0	0	0	0	65	9	27	0	0	0	0	0	13	0	0	56	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	18	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	17	0	0	11	0	0	0	0	0	13	0	0	0	0	0	0	46
assemblage-607-536	0	0	0	16	0	18	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	29	0	0	0	44	0	0	0	0	60	18	24	0	0	0	0	0	12	0	0	57	0	0	0	0	24	0	0	0	0	0	0	0	0	4	0	35	0	0	0	0	0	25	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	17	0	0	21	0	0	0	0	0	10	0	0	0	0	0	0	29
