Assemblage_Name	4-2348299-5204905	2-9687476-1	8762718-4-0	2-1-5916413	4-2348299-3	7897221-6104420-1	2-8286859-1	2-3-2	7897221-6259629-1	7717635-2348299-9900986	7705257-4-1	9109888-4-1	0-4-0	2-8177209-1	7081660-2693813-8707330	7897221-4-1	2-3-2323937	2-3-510429	2-6364314-1	8306433-1-4676275	0-4-5405467	8762718-5140645-0	2-3274797-1	6464140-4-1	4-1593331-3	8762718-4-5892737	4098953-4-0	8035301-4-1	2-8954120-1	2-1-3289697	2-5195785-4676275	2-4-7717504	2045731-89540-1	8762718-4-4335460	2-1-4146984	2-4-6308771	2-6899468-1	2-1-4676275	5647186-4-1	2-576810-5916413	2-5139000-1	2-4-6223180	5090419-6940874-4676275	2-4-1	8762718-4-8889123	2723742-1-3	1815862-4-2217097	7081660-4-8707330	4-2348299-9227105	4-2-4	2-7297772-2	2-1-716780	6586525-1-3	2-6940874-4676275	2-89540-1	2-4-2217097	2-1-3	2-4-1025064	9682190-1-3	8762718-4-8120911	2-4-2252046	2-6024411-2
assemblage-414-339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	18	99	0	0	0	0	0	15
assemblage-713-907	0	0	10	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	112	0	0	0	6	0	0	14
assemblage-499-537	0	0	33	0	15	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	151	18	0	0	0	7	0	0	0	0	0	0	0	0	0	183	0	0	14
assemblage-539-762	0	0	90	0	52	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	101	7	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	7
assemblage-599-228	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	60	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	29	0	0	0	34	0	0	4
assemblage-804-979	0	0	16	0	4	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	0	0	56	0	0	0	0	0	63	0	0	13
assemblage-784-478	0	0	26	9	14	0	0	43	0	0	0	0	0	8	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	3
assemblage-353-252	0	0	6	0	25	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	44	0	0	0	0	0	0	0	117	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	5
assemblage-608-642	0	0	37	0	71	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	156	34	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	11
assemblage-458-145	0	0	10	0	207	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	135	39	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	8
assemblage-204-172	0	6	0	0	0	0	0	6	0	0	0	0	36	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	411	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
assemblage-692-253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	0	0	0	51	107	0	0	0	0	0	14
assemblage-151-166	5	0	80	0	77	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	146	0	0	4	0	0	0	0	5
assemblage-768-861	0	0	69	0	52	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	149	0	0	10	0	0	0	0	21
assemblage-793-461	0	0	91	0	45	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	15	0	0	0	0	0	111	6	0	6
assemblage-936-696	0	0	33	0	40	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	17	0	0	0	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	24
assemblage-298-562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	0	0	0	20	99	0	0	0	0	0	29
assemblage-256-346	0	0	0	34	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	11
assemblage-525-934	0	0	23	0	115	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	114	76	0	0	0	0	0	0	0	0	23	0	0	0	0	70	0	0	3
assemblage-325-227	0	0	0	0	113	0	0	20	0	4	0	0	0	0	0	0	0	0	0	0	0	0	18	0	16	0	0	0	0	0	0	18	0	0	0	0	22	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	16	0	0	0	62	0	0	18
assemblage-352-801	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	17
